segment_id,u,v,k,index,lat,lng,heading,image_path,class,confidence,xmin,ymin,xmax,ymax
960111215_318314962_0,960111215,318314962,0,0,10.316057749999999,123.89021355,160.32191801164868,data\road_images\960111215_318314962_0\0_160.jpg,4,0.3045736253261566,329.4969482421875,300.5723876953125,540.1312866210938,324.73504638671875
960111215_318314962_0,960111215,318314962,0,0,10.316057749999999,123.89021355,160.32191801164868,data\road_images\960111215_318314962_0\0_160.jpg,1,0.3045200705528259,585.79736328125,267.31427001953125,639.7327880859375,289.24163818359375
960111215_318314962_0,960111215,318314962,0,0,10.316057749999999,123.89021355,160.32191801164868,data\road_images\960111215_318314962_0\0_160.jpg,1,0.2763018310070038,498.86981201171875,278.97760009765625,637.4815063476562,331.44012451171875
960111215_318314963_0,960111215,318314963,0,0,10.31665511851167,123.88999638369923,336.4310284179807,data\road_images\960111215_318314963_0\0_336.jpg,4,0.5029637813568115,454.3470153808594,379.0242004394531,640.0,397.5733337402344
960111215_960111240_0,960111215,960111240,0,0,10.316135318277924,123.8904700095204,82.04742724976262,data\road_images\960111215_960111240_0\0_82.jpg,4,0.5848861336708069,0.0,347.571533203125,282.014892578125,370.86956787109375
960111215_960111240_0,960111215,960111240,0,0,10.316135318277924,123.8904700095204,82.04742724976262,data\road_images\960111215_960111240_0\0_82.jpg,1,0.25803714990615845,0.0,281.64483642578125,143.26254272460938,633.368408203125
960111220_5799338559_0,960111220,5799338559,0,0,10.3172687,123.89175384999999,340.4194932231573,data\road_images\960111220_5799338559_0\0_340.jpg,1,0.5011467933654785,4.361915588378906,272.0972595214844,236.55673217773438,606.787841796875
960111220_5799338559_0,960111220,5799338559,0,0,10.3172687,123.89175384999999,340.4194932231573,data\road_images\960111220_5799338559_0\0_340.jpg,4,0.43849411606788635,20.315460205078125,524.5824584960938,510.6536560058594,575.8633422851562
960111220_960111226_0,960111220,960111226,0,0,10.316475802915951,123.89145806585248,250.18755508042557,data\road_images\960111220_960111226_0\0_250.jpg,3,0.6545040607452393,274.6744384765625,486.8697509765625,290.783203125,496.04742431640625
960111220_960111226_0,960111220,960111226,0,0,10.316475802915951,123.89145806585248,250.18755508042557,data\road_images\960111220_960111226_0\0_250.jpg,1,0.4242333471775055,407.9331970214844,266.83154296875,457.7341613769531,300.457763671875
960111226_7311105607_0,960111226,7311105607,0,0,10.31627685,123.8908978,251.73429186587555,data\road_images\960111226_7311105607_0\0_252.jpg,6,0.5915802717208862,59.30094909667969,339.26263427734375,104.67658996582031,353.8505859375
960111226_960111220_0,960111226,960111220,0,0,10.316475802915951,123.89145806585248,70.18737015720404,data\road_images\960111226_960111220_0\0_70.jpg,2,0.6916312575340271,345.0741271972656,233.2978057861328,364.8355407714844,279.35205078125
960111226_960111220_0,960111226,960111220,0,0,10.316475802915951,123.89145806585248,70.18737015720404,data\road_images\960111226_960111220_0\0_70.jpg,3,0.3566020131111145,546.3043212890625,321.2028503417969,556.30126953125,325.3031311035156
960111226_960111220_0,960111226,960111220,0,0,10.316475802915951,123.89145806585248,70.18737015720404,data\road_images\960111226_960111220_0\0_70.jpg,3,0.34561687707901,0.0,367.1744079589844,16.185382843017578,379.5445861816406
960111226_960111220_0,960111226,960111220,0,0,10.316475802915951,123.89145806585248,70.18737015720404,data\road_images\960111226_960111220_0\0_70.jpg,3,0.32372772693634033,22.67251205444336,354.71038818359375,32.74454116821289,360.38323974609375
960111232_12947041938_0,960111232,12947041938,0,0,10.3175273,123.89471365,81.20420565340044,data\road_images\960111232_12947041938_0\0_81.jpg,6,0.3967996835708618,297.822998046875,336.5956115722656,342.5411376953125,347.4991760253906
960111232_960111235_0,960111232,960111235,0,0,10.317348227687706,123.89398813412981,253.00566171305866,data\road_images\960111232_960111235_0\0_253.jpg,0,0.5743088722229004,104.64610290527344,319.735107421875,180.70701599121094,358.334228515625
960111232_960111235_0,960111232,960111235,0,0,10.317348227687706,123.89398813412981,253.00566171305866,data\road_images\960111232_960111235_0\0_253.jpg,1,0.4530440866947174,266.58001708984375,295.6730651855469,286.828369140625,433.8231506347656
960111232_960111235_0,960111232,960111235,0,0,10.317348227687706,123.89398813412981,253.00566171305866,data\road_images\960111232_960111235_0\0_253.jpg,3,0.32717061042785645,106.52687072753906,386.818115234375,120.51884460449219,394.59918212890625
960111232_960111235_0,960111232,960111235,0,0,10.317348227687706,123.89398813412981,253.00566171305866,data\road_images\960111232_960111235_0\0_253.jpg,3,0.2982497811317444,164.78558349609375,362.7357482910156,187.30316162109375,375.0578308105469
960111232_321793613_0,960111232,321793613,0,0,10.31726836145659,123.8940012986466,249.80752881221815,data\road_images\960111232_321793613_0\0_250.jpg,1,0.6737853288650513,282.12054443359375,295.45318603515625,305.10296630859375,425.066650390625
960111232_321793613_0,960111232,321793613,0,0,10.31726836145659,123.8940012986466,249.80752881221815,data\road_images\960111232_321793613_0\0_250.jpg,3,0.6119248270988464,140.36778259277344,319.60614013671875,200.33082580566406,353.697265625
960111235_1099182182_0,960111235,1099182182,0,0,10.317706759653321,123.89306497184594,346.3799280681586,data\road_images\960111235_1099182182_0\0_346.jpg,0,0.5692471265792847,160.77842712402344,356.88177490234375,406.06005859375,387.79620361328125
960111235_1099182182_0,960111235,1099182182,0,0,10.317706759653321,123.89306497184594,346.3799280681586,data\road_images\960111235_1099182182_0\0_346.jpg,1,0.5611340403556824,40.57524871826172,346.64727783203125,194.57296752929688,640.0
960111235_1099182189_0,960111235,1099182189,0,0,10.317026174925742,123.89306624154828,250.9720746576444,data\road_images\960111235_1099182189_0\0_251.jpg,3,0.30450597405433655,81.48367309570312,349.6644592285156,136.09967041015625,361.6318054199219
960111235_960111232_0,960111235,960111232,0,0,10.317348227687706,123.89398813412981,73.00541011410269,data\road_images\960111235_960111232_0\0_73.jpg,6,0.6740500926971436,602.7813720703125,293.6433410644531,630.5672607421875,303.4483947753906
960111235_960111232_0,960111235,960111232,0,0,10.317348227687706,123.89398813412981,73.00541011410269,data\road_images\960111235_960111232_0\0_73.jpg,1,0.524999737739563,565.9544067382812,335.109619140625,640.0,374.2764892578125
960111240_281418180_0,960111240,281418180,0,0,10.316191799999999,123.89079575,160.42907464344216,data\road_images\960111240_281418180_0\0_160.jpg,1,0.3294249475002289,11.750106811523438,258.3755187988281,237.70738220214844,409.6913757324219
960111240_7311105607_0,960111240,7311105607,0,0,10.31625,123.89081625,71.21260578138248,data\road_images\960111240_7311105607_0\0_71.jpg,3,0.45695433020591736,302.6521301269531,303.8516540527344,310.1238098144531,308.6431579589844
960111240_7311105607_0,960111240,7311105607,0,0,10.31625,123.89081625,71.21260578138248,data\road_images\960111240_7311105607_0\0_71.jpg,1,0.42728808522224426,398.7049255371094,247.13758850097656,441.3381042480469,274.4122619628906
960115834_321793611_0,960115834,321793611,0,0,10.31023035,123.89541464999999,343.3810952816708,data\road_images\960115834_321793611_0\0_343.jpg,0,0.3956047296524048,494.0000305175781,296.1953125,639.8466796875,340.75567626953125
988592495_531572551_0,988592495,531572551,0,0,10.312122301313599,123.9102871196851,240.4881655254764,data\road_images\988592495_531572551_0\0_240.jpg,3,0.5959843397140503,327.731689453125,383.9255676269531,338.28802490234375,389.3191833496094
988592604_996264226_0,988592604,996264226,0,0,10.311871199999999,123.9085675,132.64622755436585,data\road_images\988592604_996264226_0\0_133.jpg,1,0.44225579500198364,255.0462646484375,278.57696533203125,356.427001953125,345.162109375
988592604_996264235_0,988592604,996264235,0,0,10.312363087353297,123.90859057154942,20.586285637540243,data\road_images\988592604_996264235_0\0_21.jpg,1,0.4701441526412964,462.497314453125,3.9396514892578125,639.1278076171875,158.2227020263672
988592604_996264235_0,988592604,996264235,0,0,10.312363087353297,123.90859057154942,20.586285637540243,data\road_images\988592604_996264235_0\0_21.jpg,0,0.2953832745552063,387.8079528808594,436.968017578125,571.1705322265625,640.0
988592604_996264240_0,988592604,996264240,0,0,10.3117554146708,123.90769386621818,267.0761713048187,data\road_images\988592604_996264240_0\0_267.jpg,6,0.5473236441612244,318.6941223144531,322.75640869140625,354.4173889160156,335.1639404296875
996264171_1105801943_0,996264171,1105801943,0,0,10.3139308,123.9065385,63.09288423469684,data\road_images\996264171_1105801943_0\0_63.jpg,3,0.5719595551490784,0.0,519.9969482421875,69.27565002441406,536.3245849609375
996264171_1105801943_0,996264171,1105801943,0,0,10.3139308,123.9065385,63.09288423469684,data\road_images\996264171_1105801943_0\0_63.jpg,3,0.48558637499809265,457.1232604980469,368.8450622558594,478.5437927246094,391.0391540527344
996264171_996264875_0,996264171,996264875,0,0,10.31360965,123.90617565,153.93811149424266,data\road_images\996264171_996264875_0\0_154.jpg,4,0.3059377372264862,252.1746063232422,280.8319091796875,368.67657470703125,289.03192138671875
996264171_996264345_0,996264171,996264345,0,0,10.31382605,123.9060725,335.8996303519481,data\road_images\996264171_996264345_0\0_336.jpg,3,0.5453205108642578,284.3973388671875,362.78125,349.25079345703125,404.09423828125
996264171_996264345_0,996264171,996264345,0,0,10.31382605,123.9060725,335.8996303519481,data\road_images\996264171_996264345_0\0_336.jpg,3,0.32087358832359314,306.3750915527344,462.42791748046875,432.4228210449219,500.94525146484375
996264226_622267620_0,996264226,622267620,0,0,10.311444759169271,123.90893398117566,146.25104556885583,data\road_images\996264226_622267620_0\0_146.jpg,3,0.6225958466529846,144.8963623046875,331.62579345703125,195.41949462890625,361.06195068359375
996264226_622267620_0,996264226,622267620,0,0,10.311444759169271,123.90893398117566,146.25104556885583,data\road_images\996264226_622267620_0\0_146.jpg,3,0.3616178333759308,95.7970962524414,368.0564880371094,135.349365234375,388.0050964355469
996264226_622267620_0,996264226,622267620,0,0,10.311444759169271,123.90893398117566,146.25104556885583,data\road_images\996264226_622267620_0\0_146.jpg,1,0.3136012554168701,145.184814453125,329.17083740234375,196.42269897460938,362.19024658203125
996264226_622267620_0,996264226,622267620,0,0,10.311444759169271,123.90893398117566,146.25104556885583,data\road_images\996264226_622267620_0\0_146.jpg,6,0.3028106093406677,102.13587188720703,303.0859375,136.85818481445312,313.77081298828125
996264226_8314927028_0,996264226,8314927028,0,0,10.311616085818812,123.90820144572757,259.61237937139526,data\road_images\996264226_8314927028_0\0_260.jpg,1,0.620955765247345,138.6878662109375,278.5048828125,222.55126953125,424.994140625
996264230_996264726_0,996264230,996264726,0,0,10.31340875,123.90655985000001,242.89469886814828,data\road_images\996264230_996264726_0\0_243.jpg,0,0.6939373016357422,0.8388748168945312,365.1541748046875,219.16629028320312,437.84600830078125
996264235_996264567_0,996264235,996264567,0,0,10.31255415,123.9082282,246.19871147122115,data\road_images\996264235_996264567_0\0_246.jpg,3,0.31375402212142944,115.97789764404297,404.1273498535156,131.51858520507812,417.5019836425781
996264235_996264475_0,996264235,996264475,0,0,10.312928146889606,123.90861336637802,339.9963950854151,data\road_images\996264235_996264475_0\0_340.jpg,1,0.41316670179367065,300.9561462402344,248.73208618164062,351.2547302246094,285.5561218261719
996264235_996264475_0,996264235,996264475,0,0,10.312928146889606,123.90861336637802,339.9963950854151,data\road_images\996264235_996264475_0\0_340.jpg,3,0.26061171293258667,114.29470825195312,378.6668701171875,159.70059204101562,406.32794189453125
996264235_988592604_0,996264235,988592604,0,0,10.312363087353297,123.90859057154942,200.5863342221777,data\road_images\996264235_988592604_0\0_201.jpg,3,0.3972318768501282,395.5333251953125,312.8424377441406,426.108154296875,328.1152648925781
996264240_996264567_0,996264240,996264567,0,0,10.3121633,123.90738805000001,63.12536659719774,data\road_images\996264240_996264567_0\0_63.jpg,3,0.6646330952644348,345.61553955078125,415.7172546386719,357.500732421875,421.6711120605469
996264240_996264567_0,996264240,996264567,0,0,10.3121633,123.90738805000001,63.12536659719774,data\road_images\996264240_996264567_0\0_63.jpg,6,0.3949383497238159,0.25714874267578125,591.9169311523438,62.17163848876953,631.1172485351562
996264264_5824889614_0,996264264,5824889614,0,0,10.312994549999999,123.9064709,334.8947926004608,data\road_images\996264264_5824889614_0\0_335.jpg,0,0.5002439618110657,462.257080078125,413.3885498046875,560.5191040039062,466.49249267578125
996264345_1105801942_0,996264345,1105801942,0,0,10.31413035,123.9064405,63.918464540889886,data\road_images\996264345_1105801942_0\0_64.jpg,3,0.2931155264377594,141.2499237060547,435.6279602050781,160.86448669433594,453.0122375488281
996264345_5825249408_0,996264345,5825249408,0,0,10.3138789,123.9059307,241.03838017933492,data\road_images\996264345_5825249408_0\0_241.jpg,4,0.3423684537410736,48.628135681152344,415.72113037109375,127.0400619506836,423.5555419921875
996264475_996264235_0,996264475,996264235,0,0,10.312928146889606,123.90861336637802,159.99637131100735,data\road_images\996264475_996264235_0\0_160.jpg,1,0.6997874975204468,289.9363708496094,254.24139404296875,326.5784606933594,360.2196044921875
996264475_996264235_0,996264475,996264235,0,0,10.312928146889606,123.90861336637802,159.99637131100735,data\road_images\996264475_996264235_0\0_160.jpg,4,0.3503108024597168,527.0768432617188,489.2901611328125,611.4602661132812,499.7763671875
996264475_996264235_0,996264475,996264235,0,0,10.312928146889606,123.90861336637802,159.99637131100735,data\road_images\996264475_996264235_0\0_160.jpg,3,0.29086363315582275,297.7149963378906,359.18341064453125,356.9701843261719,379.6968994140625
996264511_996265001_0,996264511,996265001,0,0,10.31464565,123.90779215,156.0473089945349,data\road_images\996264511_996265001_0\0_156.jpg,3,0.2706245183944702,345.4640197753906,278.5986022949219,367.4197082519531,285.9834289550781
996264574_996264810_0,996264574,996264810,0,0,10.314280780020596,123.90593257778637,182.32278993694325,data\road_images\996264574_996264810_0\0_182.jpg,3,0.34844768047332764,184.2633819580078,341.3174133300781,199.53273010253906,348.1382141113281
996264574_1105801939_0,996264574,1105801939,0,0,10.31478000529884,123.90612598638334,35.825587173537315,data\road_images\996264574_1105801939_0\0_36.jpg,3,0.6791303157806396,272.0329895019531,299.22357177734375,312.7942199707031,314.78521728515625
996264574_1105801939_0,996264574,1105801939,0,0,10.31478000529884,123.90612598638334,35.825587173537315,data\road_images\996264574_1105801939_0\0_36.jpg,6,0.6132065653800964,516.8197631835938,274.2667541503906,539.2872924804688,281.2151794433594
996264574_1105801939_0,996264574,1105801939,0,0,10.31478000529884,123.90612598638334,35.825587173537315,data\road_images\996264574_1105801939_0\0_36.jpg,3,0.43435025215148926,306.5591735839844,266.34320068359375,320.8173522949219,270.67022705078125
996264591_996264877_0,996264591,996264877,0,0,10.312540345571854,123.90612333940648,172.64134844863452,data\road_images\996264591_996264877_0\0_173.jpg,1,0.2860240638256073,65.23965454101562,321.5564880371094,157.6556396484375,389.7412414550781
996264591_996264877_1,996264591,996264877,1,0,10.31249865588805,123.90568744830577,172.64134844863452,data\road_images\996264591_996264877_1\0_173.jpg,4,0.4086512327194214,205.24560546875,303.3631591796875,362.510986328125,321.62060546875
996264591_10723337345_0,996264591,10723337345,0,0,10.313516002858709,123.90528745647971,333.02003663891276,data\road_images\996264591_10723337345_0\0_333.jpg,6,0.6769493818283081,585.3723754882812,339.4281921386719,631.3894653320312,355.7738952636719
996264591_10723337345_0,996264591,10723337345,0,0,10.313516002858709,123.90528745647971,333.02003663891276,data\road_images\996264591_10723337345_0\0_333.jpg,1,0.5155727863311768,573.5230102539062,371.6557922363281,640.0,441.3389587402344
996264591_10723337345_0,996264591,10723337345,0,0,10.313516002858709,123.90528745647971,333.02003663891276,data\road_images\996264591_10723337345_0\0_333.jpg,4,0.35708972811698914,584.993408203125,507.8006286621094,639.7864990234375,542.4448852539062
996264621_996264475_0,996264621,996264475,0,0,10.31320075,123.9084781,153.18227178816414,data\road_images\996264621_996264475_0\0_153.jpg,1,0.28216925263404846,473.36212158203125,0.0,634.7327270507812,84.48197937011719
996264660_996264264_0,996264660,996264264,0,0,10.313093649999999,123.90692910000001,244.0638223306168,data\road_images\996264660_996264264_0\0_244.jpg,3,0.43015459179878235,181.03662109375,473.1755065917969,200.226318359375,484.9920959472656
996264660_996264873_0,996264660,996264873,0,0,10.31350045,123.9077849,64.35050206629359,data\road_images\996264660_996264873_0\0_64.jpg,1,0.3883552849292755,289.69647216796875,287.84857177734375,367.94512939453125,405.88067626953125
996264660_996264817_0,996264660,996264817,0,0,10.31319435,123.90738999999999,153.25497210584865,data\road_images\996264660_996264817_0\0_153.jpg,1,0.36777204275131226,76.05685424804688,99.24359130859375,96.81459045410156,162.42385864257812
996264660_996264817_0,996264660,996264817,0,0,10.31319435,123.90738999999999,153.25497210584865,data\road_images\996264660_996264817_0\0_153.jpg,6,0.2672319710254669,315.172119140625,283.7343444824219,342.217041015625,292.4999084472656
996264660_10892472529_0,996264660,10892472529,0,0,10.31330255,123.90733365,329.8679861064809,data\road_images\996264660_10892472529_0\0_330.jpg,3,0.6216797828674316,437.3454895019531,437.4825134277344,455.8935241699219,449.3285827636719
996264726_996264230_0,996264726,996264230,0,0,10.31340875,123.90655985000001,62.894616208915465,data\road_images\996264726_996264230_0\0_63.jpg,3,0.3541291356086731,411.1720275878906,456.3154602050781,426.1698303222656,465.1073303222656
996264726_996264230_0,996264726,996264230,0,0,10.31340875,123.90655985000001,62.894616208915465,data\road_images\996264726_996264230_0\0_63.jpg,3,0.3205258250236511,348.6673583984375,474.8529968261719,380.01507568359375,501.7468566894531
996264757_1105801940_0,996264757,1105801940,0,0,10.31473415,123.90715245000001,242.36766977723835,data\road_images\996264757_1105801940_0\0_242.jpg,6,0.6165264844894409,605.3638305664062,413.12890625,640.0,437.248046875
996264757_1105801940_0,996264757,1105801940,0,0,10.31473415,123.90715245000001,242.36766977723835,data\road_images\996264757_1105801940_0\0_242.jpg,3,0.4164818227291107,602.6494140625,396.6275329589844,640.0,427.0564270019531
996264757_1105801940_0,996264757,1105801940,0,0,10.31473415,123.90715245000001,242.36766977723835,data\road_images\996264757_1105801940_0\0_242.jpg,6,0.2901577353477478,543.8021240234375,390.85968017578125,599.5499267578125,416.830322265625
996264757_996264511_0,996264757,996264511,0,0,10.314851306740568,123.90765601783016,136.6049933895572,data\road_images\996264757_996264511_0\0_137.jpg,3,0.2529735863208771,280.6692810058594,312.8539123535156,290.7605895996094,317.0830993652344
996264780_996264551_0,996264780,996264551,0,0,10.3123779,123.9067446,157.21515517193848,data\road_images\996264780_996264551_0\0_157.jpg,6,0.40549948811531067,551.5470581054688,398.02703857421875,606.9795532226562,420.486083984375
996264780_996264977_0,996264780,996264977,0,0,10.3125949,123.90664749999999,335.1698177803072,data\road_images\996264780_996264977_0\0_335.jpg,1,0.7002361416816711,360.0007019042969,348.1123962402344,384.5857849121094,415.8943176269531
996264809_996264817_0,996264809,996264817,0,0,10.3129914,123.90749034999999,334.79295282942684,data\road_images\996264809_996264817_0\0_335.jpg,6,0.30667680501937866,496.732177734375,366.8621520996094,523.5593872070312,375.7614440917969
996264809_996264780_0,996264809,996264780,0,0,10.31268845,123.90711859999999,244.7426523304398,data\road_images\996264809_996264780_0\0_245.jpg,3,0.2589375376701355,275.1621398925781,306.553955078125,293.9817810058594,316.29461669921875
996264809_996264621_0,996264809,996264621,0,0,10.31309245,123.9079842,64.50448246176313,data\road_images\996264809_996264621_0\0_65.jpg,1,0.29805126786231995,583.35888671875,391.39849853515625,624.1024169921875,502.1068115234375
996264810_996264574_0,996264810,996264574,0,0,10.314280780020596,123.90593257778637,2.322788110646627,data\road_images\996264810_996264574_0\0_2.jpg,3,0.7659507989883423,282.7251892089844,319.0975036621094,334.4151916503906,347.6307678222656
996264810_996264574_0,996264810,996264574,0,0,10.314280780020596,123.90593257778637,2.322788110646627,data\road_images\996264810_996264574_0\0_2.jpg,3,0.2863512933254242,117.78583526611328,388.7171325683594,148.97755432128906,405.0771179199219
996264817_996264660_0,996264817,996264660,0,0,10.31319435,123.90738999999999,333.25498975799417,data\road_images\996264817_996264660_0\0_333.jpg,3,0.26940590143203735,368.0308532714844,332.1296081542969,408.1071472167969,353.0345153808594
996264873_996264660_0,996264873,996264660,0,0,10.31350045,123.9077849,244.35066112017603,data\road_images\996264873_996264660_0\0_244.jpg,4,0.47320032119750977,165.34173583984375,450.15045166015625,450.83050537109375,466.07830810546875
996264873_996264884_0,996264873,996264884,0,0,10.31361085,123.90827730000001,154.50656566201906,data\road_images\996264873_996264884_0\0_155.jpg,6,0.3446180820465088,267.6474609375,272.1322021484375,288.41156005859375,278.15673828125
996264873_996264884_0,996264873,996264884,0,0,10.31361085,123.90827730000001,154.50656566201906,data\road_images\996264873_996264884_0\0_155.jpg,0,0.3083220422267914,0.6486854553222656,170.96145629882812,64.65580749511719,228.80667114257812
996264875_996264508_0,996264875,996264508,0,0,10.3136127,123.9064652,63.39729542977841,data\road_images\996264875_996264508_0\0_63.jpg,1,0.40186840295791626,62.03864288330078,465.051513671875,124.8625717163086,565.6732177734375
996264875_996264508_0,996264875,996264508,0,0,10.3136127,123.9064652,63.39729542977841,data\road_images\996264875_996264508_0\0_63.jpg,3,0.2964763939380646,0.0,437.4931945800781,27.75823974609375,455.9880065917969
996264875_996264508_0,996264875,996264508,0,0,10.3136127,123.9064652,63.39729542977841,data\road_images\996264875_996264508_0\0_63.jpg,0,0.272970974445343,149.4655303955078,486.1331787109375,217.4163055419922,554.740966796875
996264875_996264171_0,996264875,996264171,0,0,10.31360965,123.90617565,333.93813145664075,data\road_images\996264875_996264171_0\0_334.jpg,6,0.6787568926811218,495.24530029296875,336.88934326171875,531.5477905273438,351.0198974609375
996264877_996264591_0,996264877,996264591,0,0,10.312540345571854,123.90612333940648,352.64138061793693,data\road_images\996264877_996264591_0\0_353.jpg,1,0.5525199174880981,421.2035827636719,295.741455078125,640.0,479.9383544921875
996264877_996264591_0,996264877,996264591,0,0,10.312540345571854,123.90612333940648,352.64138061793693,data\road_images\996264877_996264591_0\0_353.jpg,1,0.45914244651794434,281.4197692871094,263.5614929199219,349.1528015136719,394.4210510253906
996264877_996264591_1,996264877,996264591,1,0,10.31249865588805,123.90568744830577,352.64138061793693,data\road_images\996264877_996264591_1\0_353.jpg,1,0.5621978640556335,1.7079010009765625,286.7359619140625,141.7689971923828,379.071044921875
996264877_996264591_1,996264877,996264591,1,0,10.31249865588805,123.90568744830577,352.64138061793693,data\road_images\996264877_996264591_1\0_353.jpg,4,0.3397943079471588,210.11102294921875,334.2669372558594,394.19873046875,351.2265930175781
996264877_996264591_1,996264877,996264591,1,0,10.31249865588805,123.90568744830577,352.64138061793693,data\road_images\996264877_996264591_1\0_353.jpg,4,0.3178146183490753,247.19735717773438,279.9097595214844,380.3542785644531,286.3893127441406
996264877_996264591_1,996264877,996264591,1,0,10.31249865588805,123.90568744830577,352.64138061793693,data\road_images\996264877_996264591_1\0_353.jpg,1,0.2549758553504944,584.1489868164062,474.638427734375,628.5271606445312,511.54803466796875
996264877_648757169_0,996264877,648757169,0,0,10.311685554358853,123.90544730775919,240.56162934305112,data\road_images\996264877_648757169_0\0_241.jpg,1,0.5871171951293945,0.0,330.7525634765625,67.39643096923828,375.13555908203125
996264877_648757169_0,996264877,648757169,0,0,10.311685554358853,123.90544730775919,240.56162934305112,data\road_images\996264877_648757169_0\0_241.jpg,1,0.44319355487823486,541.5383911132812,299.3495788574219,640.0,370.7788391113281
996264877_648757169_0,996264877,648757169,0,0,10.311685554358853,123.90544730775919,240.56162934305112,data\road_images\996264877_648757169_0\0_241.jpg,4,0.4103890359401703,0.0,370.58538818359375,217.09268188476562,406.5001220703125
996264877_648757169_0,996264877,648757169,0,0,10.311685554358853,123.90544730775919,240.56162934305112,data\road_images\996264877_648757169_0\0_241.jpg,1,0.38652488589286804,420.8682861328125,255.29315185546875,640.0,567.338623046875
996264877_648757169_0,996264877,648757169,0,0,10.311685554358853,123.90544730775919,240.56162934305112,data\road_images\996264877_648757169_0\0_241.jpg,6,0.2950574457645416,621.4447021484375,263.70709228515625,640.0,283.2845458984375
996264884_996264873_0,996264884,996264873,0,0,10.31361085,123.90827730000001,334.50658292128225,data\road_images\996264884_996264873_0\0_335.jpg,3,0.39611777663230896,186.67250061035156,364.0312194824219,210.17127990722656,387.6705017089844
996264884_996264621_0,996264884,996264621,0,0,10.3134058,123.90837625,154.69415948836172,data\road_images\996264884_996264621_0\0_155.jpg,3,0.7257388830184937,401.16143798828125,308.7591552734375,431.00213623046875,318.56103515625
996264977_996264780_0,996264977,996264780,0,0,10.3125949,123.90664749999999,155.16980048708763,data\road_images\996264977_996264780_0\0_155.jpg,1,0.2519129514694214,223.59567260742188,284.45269775390625,275.1155700683594,413.85589599609375
996264977_996264264_0,996264977,996264264,0,0,10.31279715,123.90655835000001,338.0152182023036,data\road_images\996264977_996264264_0\0_338.jpg,3,0.43017223477363586,404.0535583496094,325.655517578125,455.5657653808594,337.95782470703125
996264977_996264264_0,996264977,996264264,0,0,10.31279715,123.90655835000001,338.0152182023036,data\road_images\996264977_996264264_0\0_338.jpg,3,0.2784034013748169,365.0662841796875,342.49267578125,390.455322265625,355.12896728515625
996265001_1105801943_0,996265001,1105801943,0,0,10.31433985,123.9073985,245.2663887748456,data\road_images\996265001_1105801943_0\0_245.jpg,1,0.3930584192276001,209.45188903808594,278.83056640625,279.69000244140625,439.75970458984375
996265001_5824889609_0,996265001,5824889609,0,0,10.31443375,123.9078897,155.22355009408807,data\road_images\996265001_5824889609_0\0_155.jpg,3,0.2992933392524719,265.8077087402344,318.21856689453125,315.8511657714844,347.7459716796875
997375055_5815607639_0,997375055,5815607639,0,0,10.31537031803293,123.90361629635504,168.76946632682188,data\road_images\997375055_5815607639_0\0_169.jpg,4,0.41219115257263184,69.61373901367188,331.0379943847656,324.58441162109375,346.9959411621094
997375055_5815607639_0,997375055,5815607639,0,0,10.31537031803293,123.90361629635504,168.76946632682188,data\road_images\997375055_5815607639_0\0_169.jpg,4,0.28109684586524963,222.40672302246094,281.82672119140625,325.4869079589844,289.13214111328125
997375055_5815607639_0,997375055,5815607639,0,0,10.31537031803293,123.90361629635504,168.76946632682188,data\road_images\997375055_5815607639_0\0_169.jpg,4,0.25769078731536865,197.9077911376953,334.1482238769531,346.06317138671875,343.1158752441406
997375078_5836449605_0,997375078,5836449605,0,0,10.3168986,123.90397970000001,21.57388433730148,data\road_images\997375078_5836449605_0\0_22.jpg,6,0.7575029730796814,179.79248046875,279.99407958984375,208.69882202148438,287.42364501953125
997375078_5836449605_0,997375078,5836449605,0,0,10.3168986,123.90397970000001,21.57388433730148,data\road_images\997375078_5836449605_0\0_22.jpg,1,0.6831753253936768,190.91159057617188,284.67657470703125,264.3213806152344,318.4805908203125
997375078_5836449605_0,997375078,5836449605,0,0,10.3168986,123.90397970000001,21.57388433730148,data\road_images\997375078_5836449605_0\0_22.jpg,1,0.4844790995121002,171.2667236328125,346.4140625,250.23562622070312,395.9052734375
997375078_5836449605_0,997375078,5836449605,0,0,10.3168986,123.90397970000001,21.57388433730148,data\road_images\997375078_5836449605_0\0_22.jpg,4,0.42756137251853943,133.05079650878906,341.8871154785156,191.7749481201172,358.4739074707031
997375078_5836449605_0,997375078,5836449605,0,0,10.3168986,123.90397970000001,21.57388433730148,data\road_images\997375078_5836449605_0\0_22.jpg,4,0.3368658721446991,29.781143188476562,285.67816162109375,257.03363037109375,340.86114501953125
997375078_5836449605_0,997375078,5836449605,0,0,10.3168986,123.90397970000001,21.57388433730148,data\road_images\997375078_5836449605_0\0_22.jpg,1,0.31735748052597046,7.634635925292969,294.4979248046875,203.156982421875,387.94757080078125
997375078_5836449605_0,997375078,5836449605,0,0,10.3168986,123.90397970000001,21.57388433730148,data\road_images\997375078_5836449605_0\0_22.jpg,1,0.29975539445877075,243.77554321289062,291.13677978515625,305.7076110839844,327.94219970703125
997375078_5836449605_0,997375078,5836449605,0,0,10.3168986,123.90397970000001,21.57388433730148,data\road_images\997375078_5836449605_0\0_22.jpg,4,0.2557910978794098,100.36186218261719,265.99456787109375,167.5041046142578,277.35003662109375
